"listing_id","bedrooms","bathrooms","price","created_month","weekend","interest_level","interest_level_num"
6812546,2,1,4360,"04",TRUE,"medium",2
6931524,1,1,1625,"04",FALSE,"medium",2
6934899,1,1,2450,"04",FALSE,"low",1
6875803,2,2,7000,"04",FALSE,"low",1
6846414,2,1,2700,"04",TRUE,"low",1
6864460,0,1,2585,"04",FALSE,"low",1
6857285,1,1,3095,"04",FALSE,"low",1
6825413,2,1,3925,"04",FALSE,"low",1
6893429,1,1,2700,"04",FALSE,"low",1
6906547,1,1,3414,"04",FALSE,"medium",2
6887649,2,1,2600,"04",TRUE,"low",1
6936902,2,1,2600,"04",FALSE,"low",1
6876575,0,1,1850,"04",FALSE,"low",1
6899148,2,1,4200,"04",FALSE,"low",1
6860059,0,1,3110,"04",FALSE,"low",1
6846311,1,1,2613,"04",TRUE,"low",1
6908218,1,1,2395,"04",FALSE,"medium",2
6901098,2,2,4900,"04",FALSE,"low",1
6828566,2,1,2450,"04",FALSE,"low",1
6901790,2,2,7150,"04",FALSE,"low",1
6850450,1,1,2700,"04",TRUE,"low",1
6929917,3,1,2000,"04",FALSE,"medium",2
6918629,1,1,2600,"04",TRUE,"high",3
6866476,2,1,3300,"04",FALSE,"low",1
6840841,2,1,2395,"04",FALSE,"high",3
6823266,3,2,4800,"04",FALSE,"low",1
6811975,1,1,2400,"04",TRUE,"medium",2
6839483,1,1,2500,"04",FALSE,"high",3
6847937,0,1,3000,"04",TRUE,"low",1
6833110,1,1,2600,"04",FALSE,"low",1
6847299,3,2,4754,"04",TRUE,"low",1
6838988,0,1,2200,"04",FALSE,"low",1
6913217,1,1,2000,"04",FALSE,"high",3
6874928,2,1,2900,"04",FALSE,"low",1
6880816,2,1,4800,"04",TRUE,"low",1
6937406,2,1,1900,"04",FALSE,"medium",2
6836858,2,2,1800,"04",FALSE,"high",3
6835163,2,2,6995,"04",FALSE,"low",1
6917176,1,2,2275,"04",TRUE,"low",1
6887503,1,1,2599,"04",TRUE,"low",1
6821664,2,1,2250,"04",FALSE,"low",1
6906183,0,1,2100,"04",FALSE,"low",1
6889123,1,1,2300,"04",FALSE,"medium",2
6930276,1,1,2800,"04",FALSE,"low",1
6877796,1,1,2700,"04",FALSE,"low",1
6822096,2,1,3100,"04",FALSE,"medium",2
6881300,0,1,3185,"04",TRUE,"low",1
6834248,1,1,3530,"04",FALSE,"low",1
6876719,1,1,2200,"04",FALSE,"medium",2
6903029,2,1,3194,"04",FALSE,"low",1
6929309,0,1,2350,"04",FALSE,"low",1
6928795,2,1,2250,"04",FALSE,"low",1
6878905,1,1,3100,"04",FALSE,"low",1
6837090,1,1,2799,"04",FALSE,"medium",2
6905515,0,1,1575,"04",FALSE,"low",1
6855135,0,1,2800,"04",FALSE,"low",1
6813601,1,1,2800,"04",TRUE,"medium",2
6815137,2,1,2300,"04",TRUE,"low",1
6861879,2,2,6475,"04",FALSE,"low",1
6853772,3,1,4600,"04",TRUE,"low",1
6929288,1,1,5625,"04",FALSE,"low",1
6829742,1,1,1999,"04",FALSE,"high",3
6900539,1,1,1425,"04",FALSE,"high",3
6851737,1,1,2400,"04",TRUE,"medium",2
6901119,2,1,3450,"04",FALSE,"low",1
6837167,1,1,1900,"04",FALSE,"low",1
6879188,3,2,2700,"04",FALSE,"low",1
6910367,2,1,2295,"04",FALSE,"medium",2
6927284,4,1,8000,"04",FALSE,"low",1
6855191,3,3,4595,"04",FALSE,"low",1
6900112,0,1,2000,"04",FALSE,"low",1
6911255,2,1,2600,"04",FALSE,"low",1
6887155,2,1,2100,"04",TRUE,"low",1
7316267,0,1,1800,"04",TRUE,"low",1
6836342,0,1,2850,"04",FALSE,"low",1
6820572,1,1,2500,"04",FALSE,"low",1
6941607,1,1,2600,"04",FALSE,"low",1
6858803,3,2,6575,"04",FALSE,"low",1
6891033,3,1,2500,"04",FALSE,"high",3
6901541,2,1,3295,"04",FALSE,"medium",2
6910104,2,2,7850,"04",FALSE,"low",1
6902066,3,2.5,10400,"04",FALSE,"low",1
6842224,2,1,2495,"04",FALSE,"low",1
6854801,0,1,2700,"04",FALSE,"low",1
6946409,1,1,1900,"04",TRUE,"low",1
6820086,2,2,4000,"04",FALSE,"high",3
6867763,3,2,4900,"04",FALSE,"low",1
6870912,0,1,2095,"04",FALSE,"medium",2
6817257,2,1,2750,"04",TRUE,"low",1
6919924,3,1,4300,"04",TRUE,"medium",2
6861471,2,2,5695,"04",FALSE,"low",1
6908505,3,1,3389,"04",FALSE,"medium",2
6913512,1,1,3999,"04",FALSE,"low",1
6936920,2,1,2400,"04",FALSE,"low",1
6846850,1,1,2450,"04",TRUE,"medium",2
6878967,2,1,3000,"04",FALSE,"medium",2
6820022,4,1,3350,"04",FALSE,"low",1
6835931,1,1,2600,"04",FALSE,"low",1
6902793,1,1,4450,"04",FALSE,"low",1
6841923,0,1,3025,"04",FALSE,"low",1
6910988,2,1,3150,"04",FALSE,"low",1
6940571,2,1,2700,"04",FALSE,"low",1
6907955,1,1,5500,"04",FALSE,"low",1
6881682,2,2,7272,"04",TRUE,"medium",2
6834981,0,1,1034,"04",FALSE,"medium",2
6929836,2,1,3500,"04",FALSE,"low",1
6943476,0,1,2100,"04",FALSE,"medium",2
6884396,1,1,3475,"04",TRUE,"low",1
6885810,0,1,2490,"04",TRUE,"medium",2
6942987,3,2,4500,"04",FALSE,"low",1
6825894,2,3,12000,"04",FALSE,"low",1
6904888,2,1,3300,"04",FALSE,"low",1
6938748,2,1,3480,"04",FALSE,"low",1
6836136,1,1,3600,"04",FALSE,"low",1
6899403,0,1,2000,"04",FALSE,"medium",2
6874409,2,1,2995,"04",FALSE,"low",1
6850868,0,1,2195,"04",TRUE,"low",1
6839676,2,1,2745,"04",FALSE,"low",1
6834463,3,1,4600,"04",FALSE,"low",1
6816145,1,1,3000,"04",TRUE,"medium",2
6874405,2,1,2299,"04",FALSE,"medium",2
6905262,3,1,2395,"04",FALSE,"low",1
6899750,2,1,3733,"04",FALSE,"low",1
6875368,2,1,2850,"04",FALSE,"low",1
6815167,3,1.5,4750,"04",TRUE,"low",1
6841765,0,1,3250,"04",FALSE,"low",1
6887476,0,1,2280,"04",TRUE,"medium",2
6879115,2,1,3777,"04",FALSE,"medium",2
6926682,3,1,3650,"04",FALSE,"low",1
6895347,0,1,1995,"04",FALSE,"low",1
6905030,1,1,3000,"04",FALSE,"low",1
6817263,2,1,3500,"04",TRUE,"low",1
6944457,1,1,1775,"04",TRUE,"low",1
6902465,3,2,2495,"04",FALSE,"low",1
6828814,1,1,3923,"04",FALSE,"low",1
6885703,1,1,2500,"04",TRUE,"medium",2
6849976,3,1,2749,"04",TRUE,"medium",2
6824990,0,1,2395,"04",FALSE,"medium",2
6873743,0,1,1500,"04",FALSE,"medium",2
6880567,1,1,2195,"04",TRUE,"low",1
6882189,2,1,3450,"04",TRUE,"medium",2
6844003,0,1,2000,"04",FALSE,"low",1
6876394,0,1,2200,"04",FALSE,"low",1
6928354,3,1,4275,"04",FALSE,"low",1
6815584,0,1,2668,"04",TRUE,"medium",2
6824354,0,1,2095,"04",FALSE,"low",1
6878739,0,1,1950,"04",FALSE,"high",3
6895505,3,1,2895,"04",FALSE,"low",1
6864615,3,1,6095,"04",FALSE,"low",1
6906266,1,1,2300,"04",FALSE,"low",1
6813728,0,1,3195,"04",TRUE,"low",1
6858763,1,1,2599,"04",FALSE,"low",1
6923052,2,2,5700,"04",FALSE,"high",3
6844968,3,2,6150,"04",FALSE,"medium",2
6853807,3,1.5,3500,"04",TRUE,"low",1
6856743,1,1,1500,"04",FALSE,"high",3
6901849,2,1,1900,"04",FALSE,"low",1
6886315,1,1,4595,"04",TRUE,"low",1
6859888,2,1,3600,"04",FALSE,"low",1
6944573,1,1,1500,"04",TRUE,"low",1
6942111,2,1,2950,"04",FALSE,"low",1
6939951,3,2,2799,"04",FALSE,"low",1
6906610,3,3,19950,"04",FALSE,"low",1
6817899,1,1,3299,"04",TRUE,"low",1
6884015,3,1,6095,"04",TRUE,"low",1
6848506,1,1,4200,"04",TRUE,"low",1
6936162,0,1,2650,"04",FALSE,"medium",2
6913206,3,2,6250,"04",FALSE,"low",1
6845480,2,1,3495,"04",FALSE,"medium",2
6864781,2,1,3300,"04",FALSE,"low",1
6942425,2,1.5,3692,"04",FALSE,"low",1
6880936,2,1,2399,"04",TRUE,"low",1
6867772,2,1,3000,"04",FALSE,"high",3
6890894,1,1,1780,"04",FALSE,"low",1
6854523,1,1,2295,"04",FALSE,"medium",2
6913855,1,1,2300,"04",FALSE,"medium",2
6856618,1,1,3950,"04",FALSE,"low",1
6925933,1,1,3425,"04",FALSE,"low",1
6930778,1,1,4950,"04",FALSE,"low",1
7591891,0,1,1895,"04",FALSE,"low",1
6873028,3,3,7290,"04",FALSE,"low",1
6925089,0,1,2700,"04",FALSE,"low",1
6902104,0,1,3610,"04",FALSE,"low",1
6859188,0,1,1275,"04",FALSE,"high",3
6912469,2,1,3600,"04",FALSE,"high",3
6913053,3,2,3900,"04",FALSE,"medium",2
6909409,2,1,5595,"04",FALSE,"low",1
6945614,2,1,2950,"04",TRUE,"low",1
6853647,0,1,2095,"04",TRUE,"low",1
6893070,0,1,2899,"04",FALSE,"low",1
6931974,0,1,2400,"04",FALSE,"medium",2
6845775,2,1,3795,"04",FALSE,"medium",2
6907148,3,1.5,4895,"04",FALSE,"low",1
6880168,1,1,3162,"04",FALSE,"medium",2
6851957,1,1,2395,"04",TRUE,"low",1
6836767,2,2,7500,"04",FALSE,"low",1
6947959,2,1,3300,"04",TRUE,"medium",2
6835850,2,1,3800,"04",FALSE,"low",1
6848149,2,1,3000,"04",TRUE,"medium",2
6938416,2,1,4000,"04",FALSE,"medium",2
6900945,0,1,3600,"04",FALSE,"low",1
6830150,0,1,1500,"04",FALSE,"low",1
6884480,1,1,2850,"04",TRUE,"low",1
6848735,1,1,3300,"04",TRUE,"low",1
6883301,2,2,6980,"04",TRUE,"low",1
6908481,1,1,2775,"04",FALSE,"medium",2
6833337,2,1,2200,"04",FALSE,"low",1
6815906,2,1,3995,"04",TRUE,"low",1
6938252,1,1,2689,"04",FALSE,"low",1
6878482,2,1,2700,"04",FALSE,"medium",2
6858863,3,2,5495,"04",FALSE,"low",1
6935504,1,1,2600,"04",FALSE,"low",1
6867887,2,2,5000,"04",FALSE,"low",1
6874619,1,1,3520,"04",FALSE,"low",1
6848568,0,1,2500,"04",TRUE,"medium",2
6925901,1,1,1995,"04",FALSE,"low",1
6864654,1,1,5250,"04",FALSE,"low",1
6859844,2,1,3295,"04",FALSE,"low",1
6813012,0,1,2900,"04",TRUE,"low",1
6843784,1,0,4150,"04",FALSE,"low",1
6943719,6,4,9000,"04",FALSE,"low",1
6902060,0,1,1550,"04",FALSE,"medium",2
6911118,2,1,2600,"04",FALSE,"low",1
6906385,2,1,3495,"04",FALSE,"low",1
6889628,1,1,2595,"04",FALSE,"low",1
6848829,1,1,2394,"04",TRUE,"medium",2
6855296,2,2,5990,"04",FALSE,"low",1
6922825,1,1,2490,"04",FALSE,"low",1
6822599,2,1,2200,"04",FALSE,"low",1
6816911,1,1,3100,"04",TRUE,"low",1
6888921,1,1,2775,"04",FALSE,"low",1
6837729,1,1,2729,"04",FALSE,"medium",2
6858210,1,1,3595,"04",FALSE,"low",1
6855742,1,1,3250,"04",FALSE,"medium",2
6883884,1,1,2500,"04",TRUE,"low",1
6916164,1,1,3260,"04",TRUE,"low",1
6889525,1,1,3100,"04",FALSE,"low",1
6887599,3,2,5400,"04",TRUE,"medium",2
6874630,0,1,2300,"04",FALSE,"low",1
6888171,0,1,2850,"04",TRUE,"medium",2
6935405,1,1,4695,"04",FALSE,"low",1
6881528,2,1,4200,"04",TRUE,"low",1
6847824,3,1,4495,"04",TRUE,"medium",2
6902609,2,1,3900,"04",FALSE,"low",1
6859102,2,1,3000,"04",FALSE,"low",1
6827695,2,1,2100,"04",FALSE,"low",1
6893591,0,1,2765,"04",FALSE,"low",1
6812452,1,1,3650,"04",TRUE,"low",1
6944671,1,1,3595,"04",TRUE,"low",1
6895384,0,1,2400,"04",FALSE,"medium",2
6937048,4,2,6200,"04",FALSE,"low",1
6936878,0,1,2295,"04",FALSE,"medium",2
6922039,1,1,2380,"04",FALSE,"medium",2
6857954,1,1,3595,"04",FALSE,"low",1
6872147,2,1,4149,"04",FALSE,"low",1
6832205,0,1,2550,"04",FALSE,"medium",2
6852021,1,1,2050,"04",TRUE,"medium",2
6918730,1,1,2795,"04",TRUE,"medium",2
6965039,2,1,3000,"04",TRUE,"low",1
6865345,1,1,5123,"04",FALSE,"low",1
6860829,0,1,2750,"04",FALSE,"low",1
6944492,2,1,2399,"04",TRUE,"low",1
6849204,2,10,3600,"04",TRUE,"low",1
6826052,1,1,3550,"04",FALSE,"low",1
6870190,2,1,4460,"04",FALSE,"low",1
6886738,0,1,2400,"04",TRUE,"low",1
6821100,2,1,2000,"04",FALSE,"low",1
6816762,1,1,2400,"04",TRUE,"medium",2
6898553,0,1,3675,"04",FALSE,"low",1
6935228,2,1,1999,"04",FALSE,"high",3
6831414,2,2,12500,"04",FALSE,"low",1
6848364,1,1,3295,"04",TRUE,"low",1
6840115,0,1,1960,"04",FALSE,"high",3
6909948,1,1,1875,"04",FALSE,"low",1
6924489,3,2,5000,"04",FALSE,"medium",2
6814590,0,1,1850,"04",TRUE,"low",1
6825526,2,1,3400,"04",FALSE,"medium",2
6918118,0,1,3430,"04",TRUE,"low",1
6927701,1,1,1955,"04",FALSE,"medium",2
6844770,1,1,2600,"04",FALSE,"medium",2
6918488,2,1,2895,"04",TRUE,"medium",2
6812133,0,1,2750,"04",TRUE,"low",1
6882987,3,1,2700,"04",TRUE,"low",1
6913174,1,1,5000,"04",FALSE,"low",1
6895111,3,3,6250,"04",FALSE,"medium",2
6862656,1,1,3095,"04",FALSE,"low",1
6890312,1,1,3495,"04",FALSE,"low",1
6870628,0,1,2400,"04",FALSE,"low",1
6862971,1,1,3850,"04",FALSE,"low",1
6828722,1,1,3490,"04",FALSE,"low",1
6887563,0,1,2250,"04",TRUE,"medium",2
6845175,1,1,2400,"04",FALSE,"low",1
6914482,1,1,4100,"04",TRUE,"low",1
6865565,2,1,4595,"04",FALSE,"low",1
6866205,2,1,3475,"04",FALSE,"low",1
6841371,4,1,3675,"04",FALSE,"low",1
6933246,1,1,3400,"04",FALSE,"low",1
6901302,2,1,3200,"04",FALSE,"low",1
6845030,4,2,5700,"04",FALSE,"medium",2
6917202,1,1,2465,"04",TRUE,"low",1
6902126,2,1,2825,"04",FALSE,"high",3
6937744,0,1,2650,"04",FALSE,"medium",2
6922056,1,1,3595,"04",FALSE,"medium",2
6849712,2,1,4600,"04",TRUE,"low",1
7357223,1,1,2995,"04",FALSE,"low",1
6854466,1,1,3850,"04",FALSE,"low",1
6911523,1,1,1950,"04",FALSE,"medium",2
6865928,1,1,2700,"04",FALSE,"low",1
6832390,2,2,16000,"04",FALSE,"low",1
6841183,0,1,2195,"04",FALSE,"low",1
6883531,2,1.5,6495,"04",TRUE,"low",1
6885647,1,1,2895,"04",TRUE,"low",1
6866801,0,1,2150,"04",FALSE,"low",1
6839022,1,1,2350,"04",FALSE,"medium",2
6828131,0,1,2820,"04",FALSE,"low",1
6930189,1,1,2150,"04",FALSE,"low",1
6836985,1,1,2400,"04",FALSE,"medium",2
6813834,1,0,2995,"04",TRUE,"low",1
6943878,2,1,3200,"04",FALSE,"medium",2
6847708,2,2,5695,"04",TRUE,"low",1
6864427,1,1,2725,"04",FALSE,"low",1
6862432,3,1,5958,"04",FALSE,"low",1
6945502,2,1.5,3895,"04",TRUE,"low",1
6889425,2,1,2700,"04",FALSE,"medium",2
6867754,1,1,3630,"04",FALSE,"low",1
6928900,1,1,10000,"04",FALSE,"low",1
6916957,2,1,3000,"04",TRUE,"medium",2
6858433,4,2,7200,"04",FALSE,"low",1
6944372,0,1,1975,"04",TRUE,"low",1
6891835,0,1,1825,"04",FALSE,"low",1
6861273,2,1,3163,"04",FALSE,"low",1
6874999,1,1,4100,"04",FALSE,"low",1
6813868,1,1,3095,"04",TRUE,"low",1
6847657,2,1,2890,"04",TRUE,"medium",2
6869357,2,1,2395,"04",FALSE,"low",1
6813275,1,1,4400,"04",TRUE,"low",1
6882809,2,1,4000,"04",TRUE,"high",3
6899138,3,2,4700,"04",FALSE,"low",1
6904986,1,1,3700,"04",FALSE,"low",1
6872964,0,1,2500,"04",FALSE,"low",1
6878187,0,1,1275,"04",FALSE,"low",1
6825509,4,4,25000,"04",FALSE,"low",1
6924706,0,1,2676,"04",FALSE,"low",1
6939656,1,1,2000,"04",FALSE,"low",1
6826497,2,2,4295,"04",FALSE,"low",1
6852231,2,1,2800,"04",TRUE,"medium",2
6935739,2,1,3625,"04",FALSE,"low",1
6923560,1,1,2800,"04",FALSE,"high",3
6856823,0,1,2695,"04",FALSE,"medium",2
6928535,2,1,2600,"04",FALSE,"low",1
6854494,1,1,4329,"04",FALSE,"low",1
6812767,0,1,3166,"04",TRUE,"low",1
6910638,1,1,2200,"04",FALSE,"medium",2
6828612,7,3,6923,"04",FALSE,"medium",2
6911239,0,1,1895,"04",FALSE,"medium",2
6835149,1,2,4650,"04",FALSE,"low",1
6868981,1,1,3795,"04",FALSE,"low",1
6938800,0,1,1700,"04",FALSE,"high",3
6853078,2,1,2280,"04",TRUE,"high",3
6871427,3,1,2500,"04",FALSE,"low",1
6864986,0,1,3900,"04",FALSE,"low",1
6840189,2,1,1604,"04",FALSE,"high",3
6835953,1,1,3125,"04",FALSE,"low",1
6840863,2,1,5250,"04",FALSE,"medium",2
6939606,2,1,3600,"04",FALSE,"low",1
6933193,0,1,2680,"04",FALSE,"low",1
6819862,1,1,2150,"04",FALSE,"low",1
6930769,1,1,1725,"04",FALSE,"medium",2
6852516,2,1,2960,"04",TRUE,"low",1
6912062,0,1,2800,"04",FALSE,"medium",2
6911601,3,2,5350,"04",FALSE,"low",1
6898727,0,1,2250,"04",FALSE,"low",1
6867407,0,1,3200,"04",FALSE,"low",1
6932886,1,1,1625,"04",FALSE,"medium",2
6865652,2,1.5,3500,"04",FALSE,"low",1
6904756,2,1,4500,"04",FALSE,"low",1
6933584,0,1,1900,"04",FALSE,"medium",2
6851364,2,1,2900,"04",TRUE,"high",3
6923407,2,1,3300,"04",FALSE,"low",1
6882303,2,1,1833,"04",TRUE,"medium",2
6934386,1,1,3450,"04",FALSE,"low",1
6882283,1,1,3150,"04",TRUE,"medium",2
6885783,2,2,7350,"04",TRUE,"low",1
6894797,3,2,4695,"04",FALSE,"low",1
6841885,3,1,3150,"04",FALSE,"low",1
6833420,1,1,3495,"04",FALSE,"low",1
6838218,2,1,2850,"04",FALSE,"low",1
6883782,1,1,2800,"04",TRUE,"medium",2
6830076,2,2,6900,"04",FALSE,"low",1
6882010,1,1,2995,"04",TRUE,"medium",2
6889152,1,1,4295,"04",FALSE,"low",1
6889254,3,1,3795,"04",FALSE,"high",3
6826966,1,1,2550,"04",FALSE,"high",3
6814778,1,1,2650,"04",TRUE,"low",1
6889041,3,2,3250,"04",FALSE,"medium",2
6947997,2,1,4395,"04",TRUE,"low",1
6915466,2,1,5995,"04",TRUE,"low",1
6876623,1,1,1800,"04",FALSE,"medium",2
6942992,2,1,3100,"04",FALSE,"low",1
6844712,1,1,2800,"04",FALSE,"low",1
6815367,0,1,2500,"04",TRUE,"low",1
6883732,2,1,3000,"04",TRUE,"low",1
6821776,3,1,4650,"04",FALSE,"high",3
6899546,3,2,5200,"04",FALSE,"low",1
6847253,4,2,6200,"04",TRUE,"low",1
6845155,2,2,6868,"04",FALSE,"medium",2
6933414,3,3,11500,"04",FALSE,"low",1
6918828,1,1,3195,"04",TRUE,"low",1
6871981,2,0,2500,"04",FALSE,"low",1
6881361,0,1,2650,"04",TRUE,"low",1
6827751,1,1,3200,"04",FALSE,"low",1
6868145,1,1,2390,"04",FALSE,"high",3
6922893,1,1,3150,"04",FALSE,"low",1
6853711,2,2,3850,"04",TRUE,"low",1
6862061,3,1,3700,"04",FALSE,"high",3
6927850,3,1,3995,"04",FALSE,"medium",2
6814221,1,1,2600,"04",TRUE,"low",1
6921088,0,1,2525,"04",FALSE,"low",1
6924200,1,1,3995,"04",FALSE,"low",1
6924835,1,1,4450,"04",FALSE,"low",1
6832864,1,1,4305,"04",FALSE,"low",1
6906487,0,1,2695,"04",FALSE,"low",1
6885162,1,1,3050,"04",TRUE,"low",1
6816055,1,1,4700,"04",TRUE,"low",1
6869112,2,1,3200,"04",FALSE,"low",1
6868690,2,1,3125,"04",FALSE,"low",1
6856567,1,1,1495,"04",FALSE,"high",3
6827361,1,1,6825,"04",FALSE,"low",1
6937633,2,2,4159,"04",FALSE,"low",1
6812792,0,1,3115,"04",TRUE,"low",1
6913988,1,1,3500,"04",FALSE,"medium",2
6845229,1,1,1795,"04",FALSE,"low",1
6820631,2,2,6000,"04",FALSE,"low",1
6906144,2,1,2600,"04",FALSE,"medium",2
6937618,0,1,1950,"04",FALSE,"low",1
6870808,0,1,2500,"04",FALSE,"low",1
6856575,1,1,3395,"04",FALSE,"low",1
6898598,1,1,6245,"04",FALSE,"low",1
6830579,4,2,3890,"04",FALSE,"medium",2
6848710,1,1,2765,"04",TRUE,"medium",2
6900039,1,1,3595,"04",FALSE,"low",1
6920356,2,1,3000,"04",TRUE,"high",3
6915784,0,1,2300,"04",TRUE,"medium",2
6931817,2,1,3275,"04",FALSE,"low",1
7056205,3,1,4250,"04",FALSE,"medium",2
6878420,3,1,5300,"04",FALSE,"low",1
6830510,0,1,1925,"04",FALSE,"low",1
6933015,2,1,3250,"04",FALSE,"low",1
6821058,1,1,4695,"04",FALSE,"medium",2
6891236,0,1,2375,"04",FALSE,"low",1
6812667,0,1,2620,"04",TRUE,"low",1
6946143,2,1,3400,"04",TRUE,"low",1
6924348,0,1,2655,"04",FALSE,"medium",2
6862396,2,1,2800,"04",FALSE,"low",1
6902876,2,1,2200,"04",FALSE,"medium",2
6926232,0,1,2500,"04",FALSE,"low",1
6852899,0,1,2250,"04",TRUE,"medium",2
6919486,3,2.5,6295,"04",TRUE,"low",1
6858554,0,1,2400,"04",FALSE,"low",1
6881872,0,1,1750,"04",TRUE,"medium",2
6857980,2,1,4400,"04",FALSE,"low",1
6912585,2,2,7695,"04",FALSE,"low",1
6943266,1,1,4300,"04",FALSE,"low",1
6915637,2,1,2700,"04",TRUE,"low",1
6944939,3,2,1850,"04",TRUE,"high",3
6827946,1,1,4400,"04",FALSE,"low",1
6909870,1,1,2000,"04",FALSE,"high",3
6934495,2,1,2300,"04",FALSE,"low",1
6933522,3,2,8985,"04",FALSE,"low",1
6817951,3,2,5750,"04",TRUE,"low",1
6855518,3,1,4100,"04",FALSE,"medium",2
6943788,2,1,2695,"04",FALSE,"high",3
6871340,1,1,3650,"04",FALSE,"low",1
6825313,1,1,2704,"04",FALSE,"low",1
6937342,1,1,1850,"04",FALSE,"medium",2
6840199,3,3,16000,"04",FALSE,"low",1
6880200,1,1,3099,"04",FALSE,"low",1
6833522,1,1,2595,"04",FALSE,"low",1
6899437,2,2,4650,"04",FALSE,"low",1
6822871,2,1,2150,"04",FALSE,"high",3
6828120,1,1,3775,"04",FALSE,"medium",2
6881267,1,1,3779,"04",TRUE,"low",1
6853297,0,1,2675,"04",TRUE,"low",1
6833713,1,1,3300,"04",FALSE,"low",1
6829692,1,1,3460,"04",FALSE,"low",1
6871066,1,1,3050,"04",FALSE,"low",1
6925426,2,1,3670,"04",FALSE,"medium",2
6828763,0,1,1975,"04",FALSE,"low",1
6939263,1,1,3825,"04",FALSE,"low",1
6854478,2,1,3650,"04",FALSE,"low",1
6941464,3,2,2600,"04",FALSE,"low",1
6815622,2,1,2895,"04",TRUE,"medium",2
6936344,1,1,2250,"04",FALSE,"high",3
6825976,2,1,2995,"04",FALSE,"low",1
6859824,2,1,3530,"04",FALSE,"low",1
6887825,1,1,2500,"04",TRUE,"low",1
6838924,1,1,2450,"04",FALSE,"low",1
6865305,1,1,1550,"04",FALSE,"low",1
6924605,2,1,4800,"04",FALSE,"low",1
6852728,1,1,2500,"04",TRUE,"low",1
6887337,1,1,4450,"04",TRUE,"low",1
6908841,1,1,2290,"04",FALSE,"high",3
6933632,1,1,1895,"04",FALSE,"low",1
6901956,3,1,4000,"04",FALSE,"low",1
6864939,0,1,2650,"04",FALSE,"low",1
6931112,2,1,4193,"04",FALSE,"low",1
6814566,2,1,2842,"04",TRUE,"high",3
6868830,1,1,3000,"04",FALSE,"medium",2
6880819,2,1,1866,"04",TRUE,"low",1
6848484,1,1,4500,"04",TRUE,"low",1
6937031,3,1,5495,"04",FALSE,"low",1
6846547,2,2,5785,"04",TRUE,"low",1
6851986,2,2,2288,"04",TRUE,"medium",2
6899425,1,1,3100,"04",FALSE,"low",1
6837045,1,1,2695,"04",FALSE,"high",3
6842863,2,1,3400,"04",FALSE,"low",1
6943470,2,1,3700,"04",FALSE,"medium",2
6846386,1,1,3500,"04",TRUE,"low",1
6873869,2,2,6295,"04",FALSE,"low",1
6870610,2,2,6000,"04",FALSE,"low",1
6817756,2,1,3600,"04",TRUE,"low",1
6875098,1,1,5250,"04",FALSE,"low",1
6821784,2,1,2450,"04",FALSE,"medium",2
6825583,1,1,1925,"04",FALSE,"medium",2
6833074,3,2,3900,"04",FALSE,"medium",2
6878299,3,1,4500,"04",FALSE,"medium",2
6818814,4,2,8000,"04",TRUE,"low",1
6916413,0,1,1500,"04",TRUE,"low",1
6838064,2,1,2700,"04",FALSE,"low",1
6882679,2,1,2400,"04",TRUE,"low",1
6817722,0,1,1725,"04",TRUE,"low",1
6894155,2,1.5,6200,"04",FALSE,"low",1
6897439,2,1,2875,"04",FALSE,"low",1
6817905,1,1,3200,"04",TRUE,"low",1
6836951,1,1.5,2900,"04",FALSE,"low",1
6863677,2,1,6865,"04",FALSE,"low",1
6857706,1,1,3270,"04",FALSE,"low",1
6858929,3,1,4700,"04",FALSE,"low",1
6890808,1,1,3200,"04",FALSE,"medium",2
6878113,2,1,3507,"04",FALSE,"medium",2
6877266,0,1,2500,"04",FALSE,"low",1
6937727,3,2,5194,"04",FALSE,"medium",2
6900753,0,1,2675,"04",FALSE,"low",1
6816004,2,1,4200,"04",TRUE,"low",1
6893902,2,1,3200,"04",FALSE,"medium",2
6886242,1,1,1750,"04",TRUE,"medium",2
6939890,4,3.5,13500,"04",FALSE,"low",1
6884039,3,2,3750,"04",TRUE,"low",1
6931776,0,1,2375,"04",FALSE,"high",3
6827484,1,1,2300,"04",TRUE,"low",1
6913303,0,1,2450,"04",FALSE,"low",1
6933622,4,1,4200,"04",FALSE,"low",1
6918767,1,1,2500,"04",TRUE,"low",1
6900905,2,1,3699,"04",FALSE,"medium",2
6938792,1,1,2125,"04",FALSE,"low",1
6815023,4,2,3400,"04",TRUE,"low",1
6902469,3,4,11000,"04",FALSE,"low",1
6858526,2,1,3150,"04",FALSE,"low",1
6899755,0,1,2095,"04",FALSE,"low",1
6927881,2,1,2800,"04",FALSE,"low",1
6925085,0,1,2700,"04",FALSE,"low",1
6869226,1,1,4335,"04",FALSE,"low",1
6900821,2,1,2871,"04",FALSE,"low",1
6870551,1,1,3490,"04",FALSE,"low",1
6812539,1,1,2500,"04",TRUE,"low",1
6824499,0,1,1900,"04",FALSE,"medium",2
6825694,2,1,3450,"04",FALSE,"low",1
6829607,1,1,3375,"04",FALSE,"low",1
6922459,0,1,2765,"04",FALSE,"low",1
6862558,0,1,2700,"04",FALSE,"medium",2
6873639,2,1,3400,"04",FALSE,"medium",2
6852171,3,2,9995,"04",TRUE,"low",1
6936882,1,1,2650,"04",FALSE,"low",1
6874394,1,1,1996,"04",FALSE,"high",3
6857697,2,1,3200,"04",FALSE,"low",1
