"listing_id","interest_level","interest_Nbr","senti_anger","senti_anticipation","senti_disgust","senti_fear","senti_joy","senti_sadness","senti_surprise","senti_trust","senti_negative","senti_positive"
6852481,"low",1,0,4,1,0,2,0,0,3,1,10
6895942,"medium",2,0,0,1,0,0,0,0,3,2,5
6879959,"medium",2,0,0,0,0,1,0,0,0,0,2
6947855,"low",1,2,2,1,1,3,2,1,3,1,7
6815123,"low",1,0,4,0,0,4,0,2,4,0,11
6927467,"medium",2,0,7,1,1,8,2,5,8,2,17
6890055,"low",1,1,2,1,2,6,1,1,10,1,21
6880745,"low",1,0,4,0,0,1,0,1,1,1,8
6904926,"medium",2,0,6,1,0,5,0,2,7,3,18
6931343,"low",1,0,0,0,0,0,0,0,0,0,0
6864120,"low",1,1,5,0,2,3,1,1,8,3,14
6932759,"low",1,1,0,0,0,0,0,0,1,0,9
6854006,"medium",2,0,2,0,0,3,0,1,1,1,6
6856726,"low",1,1,1,0,0,1,0,1,1,0,3
6946201,"low",1,1,1,0,3,1,2,0,1,3,9
6869965,"low",1,1,1,0,0,3,1,0,0,1,11
6815746,"low",1,1,5,1,0,5,1,2,4,1,17
6852794,"low",1,0,0,0,0,0,0,0,0,0,0
6911971,"low",1,1,3,0,0,5,0,1,3,1,11
6855612,"medium",2,0,2,0,0,3,0,1,3,0,7
6825818,"low",1,1,2,0,0,2,1,2,2,1,8
6870027,"low",1,0,2,0,0,1,0,1,1,1,3
6937151,"low",1,1,3,0,1,4,0,0,6,1,13
6927379,"medium",2,1,2,0,0,2,1,2,3,2,7
6832095,"low",1,1,2,0,0,5,1,2,1,2,10
6883601,"low",1,0,2,2,0,4,2,1,3,0,10
6924142,"low",1,0,0,0,0,2,0,1,3,0,9
6844973,"medium",2,0,0,0,0,0,0,0,1,0,5
6847117,"low",1,0,0,0,0,0,0,0,0,0,2
6891994,"low",1,0,3,0,0,1,1,0,3,2,7
6914869,"low",1,0,1,0,0,1,0,0,2,1,7
6935967,"low",1,0,2,0,1,2,1,1,3,1,6
6909896,"low",1,0,4,0,0,3,0,2,4,1,7
6830646,"low",1,0,3,0,0,3,0,3,2,0,7
6881285,"low",1,0,0,0,0,0,0,0,0,0,0
6877001,"low",1,0,1,0,0,1,0,0,0,0,4
6936861,"medium",2,0,2,0,0,1,0,0,3,1,7
6942372,"low",1,0,2,1,2,2,1,0,3,1,7
6882307,"high",3,0,1,0,1,1,1,1,1,0,1
6847247,"low",1,2,1,0,1,0,1,0,0,2,2
6820174,"low",1,0,6,1,1,4,1,4,7,3,13
6820066,"low",1,0,1,0,0,1,1,1,1,1,5
6828255,"low",1,0,0,0,1,0,1,0,1,0,1
6840774,"low",1,1,4,2,1,5,0,1,4,2,11
6813344,"low",1,0,1,0,0,1,0,1,2,0,6
6934651,"low",1,1,2,0,0,3,1,1,3,2,7
6845928,"low",1,0,1,0,0,1,0,0,2,0,4
6834636,"low",1,0,1,0,0,2,0,0,0,2,7
6826584,"low",1,2,0,0,0,1,1,0,4,3,11
6888564,"low",1,1,3,0,0,8,1,3,7,3,21
6832337,"low",1,0,0,0,0,0,0,0,0,0,3
6855961,"low",1,2,1,0,0,1,0,1,3,1,4
6863392,"low",1,1,1,0,0,1,0,1,1,1,2
6868842,"low",1,1,2,0,0,2,0,3,3,0,9
6879808,"low",1,0,2,1,1,2,0,2,2,2,4
6876239,"low",1,0,3,0,0,3,0,3,3,0,9
6898313,"medium",2,1,3,0,0,3,0,2,3,0,6
6863663,"low",1,0,1,0,0,0,0,0,0,0,1
6836321,"low",1,0,0,0,0,0,0,0,0,0,0
6909624,"low",1,0,2,0,0,1,0,1,2,0,4
6912245,"low",1,0,0,0,0,0,0,0,0,0,0
6882336,"high",3,1,3,1,1,3,1,2,3,4,5
6897355,"low",1,0,3,0,0,2,1,1,2,1,5
6842354,"low",1,1,2,0,1,2,0,1,3,2,8
6902161,"high",3,0,0,0,0,1,0,0,0,0,3
6830414,"low",1,0,1,0,1,1,1,1,2,0,2
6923983,"low",1,0,0,0,0,0,0,0,0,0,0
6906524,"low",1,1,4,1,0,3,0,2,2,1,6
6942178,"low",1,1,7,1,1,6,1,1,8,3,27
6860407,"low",1,0,1,0,0,0,0,0,0,0,6
6816854,"low",1,1,4,0,0,3,0,1,3,2,16
6822897,"low",1,0,0,0,0,0,0,0,0,0,0
6821711,"low",1,0,2,0,0,2,0,1,2,0,8
6849842,"medium",2,1,1,0,0,3,0,0,3,2,8
6923861,"low",1,1,1,3,0,2,1,1,1,0,4
6927521,"low",1,1,0,1,1,1,1,0,0,1,6
6832445,"low",1,0,7,0,0,9,0,3,6,1,23
6846731,"low",1,0,0,0,0,0,0,0,0,0,0
6920409,"low",1,1,6,0,1,6,3,3,6,2,17
6814337,"low",1,0,0,0,0,2,0,0,2,1,3
6870749,"low",1,0,3,0,0,1,0,2,1,0,7
6904694,"high",3,1,2,0,0,3,0,1,1,1,4
6824283,"low",1,1,5,0,1,4,0,1,4,0,12
6840135,"low",1,0,0,0,1,1,0,0,1,1,4
6888937,"low",1,1,4,0,0,3,0,1,3,2,16
6944786,"low",1,0,0,0,0,0,0,0,0,0,0
6929050,"medium",2,1,1,1,0,2,0,1,1,0,3
6917829,"low",1,0,1,0,0,1,1,1,0,1,5
6898190,"low",1,0,0,0,0,3,0,0,2,0,4
6937010,"low",1,1,6,1,1,6,1,2,6,3,16
6826744,"high",3,0,2,0,0,3,0,1,4,0,12
6883639,"low",1,0,0,0,0,0,0,0,0,0,0
6873893,"high",3,2,0,0,0,0,0,0,0,1,0
6924359,"low",1,0,1,0,1,1,1,1,2,0,2
6884326,"medium",2,0,2,0,0,2,0,0,3,1,4
6870584,"low",1,0,2,0,2,4,0,0,7,1,10
6832442,"medium",2,0,4,1,0,6,1,0,4,2,8
6866105,"low",1,0,3,0,0,3,1,1,1,3,8
6929655,"medium",2,0,4,0,0,3,0,3,7,0,9
6915492,"low",1,1,3,0,0,1,0,1,1,1,6
6848272,"low",1,0,0,0,0,1,0,0,1,0,2
6939613,"low",1,0,0,0,0,1,0,0,0,0,4
6897586,"high",3,0,1,0,0,2,0,1,2,1,6
6889640,"medium",2,1,0,0,0,0,0,0,0,1,3
6851934,"medium",2,0,1,0,0,1,1,1,1,0,3
6924112,"low",1,0,3,1,1,8,0,3,5,7,24
6901112,"low",1,0,2,1,1,1,1,1,1,3,3
6872482,"low",1,0,1,0,0,0,1,0,1,0,4
6921030,"low",1,0,0,0,0,1,0,0,0,1,3
6877621,"low",1,1,0,0,0,1,0,0,0,0,8
6910355,"low",1,0,2,0,1,1,0,1,2,1,7
6933281,"low",1,2,2,0,0,2,0,1,4,1,8
6924095,"high",3,0,2,0,0,2,0,0,2,0,7
6878959,"low",1,0,0,0,1,4,0,0,4,1,10
6848903,"low",1,2,1,0,0,0,1,0,0,2,3
6922607,"low",1,0,1,0,1,3,0,2,3,0,5
6899319,"low",1,1,3,0,2,2,1,1,2,1,12
6813610,"low",1,0,2,0,0,0,0,0,1,0,3
6875544,"high",3,1,1,0,0,1,0,0,0,1,4
6898030,"low",1,0,0,0,0,0,0,0,0,1,0
6869364,"medium",2,0,1,0,0,1,0,0,0,2,4
6864327,"low",1,1,1,0,1,2,0,2,2,1,7
6842960,"low",1,0,2,1,0,2,0,1,4,0,11
6884801,"low",1,0,4,0,0,3,1,1,3,1,7
6824280,"medium",2,1,6,1,1,4,1,2,4,2,12
6834699,"low",1,0,0,0,0,0,0,0,0,1,3
6900410,"low",1,2,6,2,2,4,1,2,8,2,19
6858186,"low",1,0,1,0,0,0,0,0,1,1,5
6916070,"low",1,0,0,0,0,0,0,0,0,0,0
6913764,"low",1,0,1,0,0,0,0,0,0,0,2
6868536,"low",1,0,1,0,0,3,0,0,1,1,8
6936980,"high",3,2,5,0,0,4,2,2,5,4,14
6886476,"low",1,0,2,0,0,2,0,0,3,1,12
6816981,"low",1,0,2,0,0,2,1,2,0,1,8
6921926,"medium",2,0,2,0,0,3,0,1,3,0,5
6869044,"medium",2,0,2,0,0,2,0,1,2,0,4
6933282,"low",1,0,0,0,0,0,0,0,0,0,1
6906273,"low",1,0,1,0,0,0,0,0,1,0,2
6830378,"medium",2,2,4,0,0,4,0,2,3,1,9
6870339,"medium",2,0,9,0,1,11,1,3,5,1,18
6927036,"medium",2,1,5,1,0,5,0,2,4,2,11
6890436,"low",1,0,2,0,0,3,0,2,1,0,5
6934015,"medium",2,0,1,0,0,3,0,1,2,1,6
6846037,"low",1,0,1,1,0,1,0,1,0,0,5
6889232,"low",1,1,3,0,0,4,0,2,4,1,17
6930825,"low",1,1,3,0,0,5,1,2,4,1,14
6841279,"low",1,2,4,1,2,3,3,1,6,4,9
6826235,"low",1,0,1,0,0,2,0,0,1,0,4
6937674,"low",1,0,3,0,0,1,0,0,1,0,6
6941539,"low",1,0,4,0,0,3,0,1,4,0,11
6824887,"medium",2,0,1,0,0,2,0,1,1,1,6
6858087,"low",1,0,2,0,0,2,0,0,1,0,7
6841336,"low",1,0,1,1,0,1,0,0,1,0,2
6882496,"low",1,1,0,1,1,0,0,0,0,4,3
6812062,"low",1,1,0,0,0,0,0,0,0,1,2
6879600,"medium",2,0,0,0,0,3,0,0,2,0,8
6884482,"low",1,1,2,0,0,2,1,1,2,2,4
6891840,"low",1,0,1,0,0,1,0,1,0,0,4
6939195,"low",1,1,0,0,1,1,0,0,4,2,12
6886157,"high",3,2,0,0,0,1,1,0,4,3,11
6936900,"low",1,0,2,0,0,0,0,0,3,2,9
6934085,"medium",2,2,0,0,0,1,0,0,0,2,4
6816434,"low",1,0,3,0,0,4,0,1,3,1,6
6941972,"low",1,0,2,0,0,1,0,1,1,0,5
6818970,"low",1,0,5,0,0,0,0,0,2,0,4
6937551,"low",1,1,2,1,1,4,1,0,2,2,10
6890761,"high",3,0,0,0,0,0,0,0,0,0,0
6896464,"low",1,1,1,0,0,3,0,1,3,1,4
6900358,"low",1,1,3,0,1,1,0,0,3,2,8
6909583,"low",1,0,0,0,0,0,0,0,0,1,1
6936042,"low",1,0,2,0,0,2,1,2,1,1,4
6880576,"low",1,0,0,0,0,0,0,0,0,0,3
6897798,"low",1,0,1,1,0,2,1,1,1,0,6
6940951,"low",1,2,7,0,1,6,0,3,5,4,13
6917876,"low",1,0,2,0,0,3,0,1,1,0,8
6941668,"low",1,3,6,2,4,6,2,3,9,6,17
6813560,"low",1,2,9,1,1,7,1,2,2,3,16
6912626,"low",1,1,2,0,0,4,1,1,1,2,6
6832456,"low",1,1,4,0,1,4,1,2,4,2,11
6877761,"medium",2,0,1,0,0,7,1,1,2,0,11
6813666,"medium",2,0,2,1,0,1,0,2,2,0,5
6822498,"low",1,1,2,0,3,5,4,2,7,3,19
6849621,"medium",2,0,1,0,0,1,1,0,1,1,6
6888350,"low",1,0,0,0,0,0,0,0,0,0,0
6868079,"low",1,0,1,0,0,2,0,1,0,1,3
6930088,"low",1,0,0,1,0,0,0,0,1,1,8
6923985,"low",1,0,0,0,0,0,0,0,0,0,0
6931825,"medium",2,2,5,0,1,3,2,1,2,3,12
6919007,"low",1,2,2,1,2,3,0,1,6,3,13
6898006,"low",1,1,2,1,0,5,0,1,2,0,9
6920711,"low",1,1,0,0,1,0,0,1,1,1,3
6921559,"low",1,0,2,0,0,2,1,2,2,1,7
6897658,"medium",2,2,1,0,0,1,1,0,2,3,7
6945007,"low",1,0,0,0,0,0,0,0,0,0,6
6818041,"low",1,0,0,0,0,0,0,0,0,0,4
6822054,"low",1,1,3,1,0,3,1,2,3,0,10
6907223,"low",1,1,0,0,0,1,0,1,0,0,7
6884386,"medium",2,2,5,0,1,6,3,3,5,3,17
6942391,"low",1,0,0,0,0,0,1,0,0,1,5
6851493,"low",1,1,2,0,1,2,0,1,3,2,9
6912140,"high",3,0,1,0,0,3,0,0,1,1,11
6929404,"medium",2,0,1,1,0,0,0,0,1,0,4
6845375,"medium",2,0,2,2,0,4,1,1,3,2,11
6877239,"low",1,1,2,0,1,2,0,1,2,2,8
6825174,"low",1,2,3,0,0,3,1,1,3,2,11
6881417,"low",1,0,1,0,0,0,0,0,0,1,3
6889015,"medium",2,4,8,2,2,10,4,6,6,8,26
6877645,"low",1,0,4,1,0,3,0,1,7,0,8
6828443,"medium",2,0,1,0,0,2,0,1,2,0,9
6813255,"high",3,1,4,2,1,2,2,1,4,3,11
6943566,"medium",2,1,1,0,0,2,1,0,1,2,4
6827909,"low",1,1,1,0,1,0,0,0,0,1,1
6846577,"low",1,0,0,0,0,0,0,0,0,0,3
6834490,"low",1,1,2,0,1,2,1,0,7,0,7
6821876,"low",1,0,1,0,0,1,0,1,1,0,9
6916081,"low",1,1,4,1,0,4,1,2,5,1,15
6919850,"medium",2,2,5,0,1,6,3,3,5,3,17
6855005,"low",1,1,2,1,0,2,1,0,1,1,7
6888926,"low",1,1,2,1,0,3,0,2,4,0,9
6881792,"low",1,0,1,1,0,2,0,1,3,1,6
6902392,"medium",2,1,1,0,0,2,0,0,2,1,4
6931325,"low",1,0,1,0,0,1,0,0,0,0,3
6850679,"low",1,0,1,0,0,0,0,0,0,0,1
6891103,"medium",2,3,7,0,2,7,1,3,7,3,16
6834698,"medium",2,0,0,0,1,2,0,0,1,1,5
6856331,"low",1,1,1,0,0,4,0,0,1,1,7
6932611,"low",1,0,3,0,0,4,0,0,2,0,9
6892723,"low",1,0,0,0,0,0,0,0,0,0,1
6918248,"medium",2,0,0,0,1,1,0,2,1,1,4
6918497,"high",3,1,2,0,0,2,0,1,4,2,11
6930699,"low",1,1,4,0,0,4,2,0,4,3,21
6873072,"low",1,1,2,0,0,1,0,3,3,0,6
6907617,"medium",2,0,1,0,1,1,0,2,2,1,3
6904019,"low",1,1,15,2,0,19,4,7,14,5,38
6875669,"low",1,0,1,0,0,2,1,0,1,1,8
6889294,"medium",2,2,5,1,1,9,2,3,9,2,22
6889302,"low",1,1,1,0,0,4,0,0,2,1,9
6844198,"high",3,1,0,0,0,2,0,0,2,1,8
6828239,"low",1,0,5,0,0,5,0,1,5,2,10
6901767,"low",1,0,0,0,0,0,0,0,0,0,8
6921608,"low",1,0,1,0,0,3,0,0,1,0,9
6825299,"low",1,1,3,1,1,3,1,0,1,1,4
6948258,"medium",2,0,2,0,0,0,0,0,1,2,6
6943233,"medium",2,2,1,0,1,4,1,2,4,2,12
6860489,"low",1,0,7,1,1,8,2,4,6,3,14
6871682,"low",1,1,2,0,0,3,0,1,2,2,8
6866854,"medium",2,0,6,0,0,4,0,3,4,0,13
6893676,"high",3,0,1,0,0,0,0,0,1,0,4
6922226,"medium",2,0,1,0,0,1,0,1,1,0,3
6816223,"low",1,1,3,0,0,5,0,1,3,1,7
6812004,"low",1,1,1,0,0,1,0,0,1,2,7
6889642,"medium",2,2,3,0,0,1,0,2,4,3,10
6877026,"medium",2,0,1,0,0,0,0,0,2,0,4
6873203,"low",1,0,1,0,0,2,0,0,2,0,9
6841369,"low",1,0,1,0,0,2,1,1,1,0,7
6866770,"low",1,0,0,0,0,0,0,0,0,0,0
6902653,"low",1,0,2,0,0,2,0,1,3,0,8
6864704,"low",1,0,0,0,0,0,0,0,0,0,0
6825768,"low",1,0,1,0,0,1,0,0,1,0,2
6828568,"medium",2,1,2,0,0,2,0,1,1,1,8
6874326,"high",3,0,4,0,1,1,1,1,1,2,8
6880660,"low",1,0,0,0,1,0,0,0,0,1,1
6906661,"low",1,0,0,0,0,0,0,0,0,0,0
6920650,"low",1,0,0,0,0,0,0,0,0,0,0
6882323,"high",3,1,3,1,0,1,1,1,1,0,6
6926775,"low",1,1,1,0,0,2,0,0,2,1,12
6835519,"medium",2,1,2,0,0,0,0,0,0,1,4
6883649,"high",3,0,4,1,0,4,1,3,3,0,9
6844454,"low",1,1,2,0,0,1,0,3,3,0,6
6840703,"low",1,0,4,1,0,3,0,0,4,0,16
6866744,"low",1,0,0,0,0,0,0,0,0,0,0
6863642,"low",1,0,4,0,1,6,1,1,6,1,16
6894629,"low",1,0,0,0,0,0,0,0,0,0,0
6894177,"low",1,1,3,0,1,1,1,0,6,2,9
6939256,"low",1,1,5,1,2,4,3,2,6,2,17
6947068,"low",1,0,0,0,0,0,0,0,0,0,0
6925681,"low",1,2,4,0,0,6,0,2,5,2,15
6830808,"low",1,0,0,0,0,0,0,0,0,0,0
6876957,"low",1,0,1,0,0,1,2,1,2,1,4
6899883,"low",1,0,5,0,0,4,0,1,4,1,8
6917663,"low",1,0,0,1,0,2,0,0,1,0,4
6855450,"medium",2,0,0,0,0,0,1,0,0,0,4
6907900,"low",1,2,7,0,0,5,2,1,4,3,13
6863399,"low",1,0,0,0,0,2,0,0,0,0,3
6814609,"low",1,1,1,0,0,0,0,0,0,1,5
6859290,"low",1,0,1,0,0,0,0,0,1,0,3
6894303,"medium",2,0,1,0,0,2,0,0,1,0,2
6850964,"low",1,1,0,0,1,0,0,0,0,2,1
6839533,"low",1,0,0,0,0,2,1,0,1,0,11
6869345,"low",1,0,0,0,0,1,0,0,1,0,6
6930170,"high",3,0,0,0,0,0,0,0,0,0,1
6818324,"medium",2,1,4,0,0,5,0,3,4,2,11
6889828,"medium",2,0,0,0,0,0,0,0,0,0,0
6864175,"high",3,1,2,1,2,3,1,2,4,2,10
6913453,"low",1,0,0,0,0,0,0,0,0,0,1
6919605,"low",1,0,0,0,0,0,0,0,0,0,0
6837723,"low",1,1,2,0,0,2,1,0,0,2,7
6876805,"low",1,0,3,1,1,3,2,2,7,0,11
7558642,"low",1,0,0,0,0,0,0,0,0,1,7
6825534,"low",1,1,2,0,1,1,0,1,1,1,10
6922116,"low",1,1,2,0,1,1,0,1,1,1,10
6923282,"low",1,1,4,0,0,4,1,4,4,2,12
6824588,"medium",2,0,1,0,0,2,0,0,1,0,5
6811973,"medium",2,1,2,0,1,3,0,0,3,3,8
6932621,"high",3,0,5,2,1,6,1,1,4,3,13
6910476,"medium",2,0,5,0,0,3,0,3,2,1,10
6826738,"low",1,1,3,0,0,1,0,2,3,2,11
6904150,"low",1,0,0,0,0,0,0,0,0,0,5
6879683,"low",1,0,1,0,0,2,0,1,2,0,6
6853490,"medium",2,0,1,0,0,1,0,0,1,1,2
6821142,"low",1,2,2,1,1,3,1,1,2,2,7
6855591,"low",1,1,3,0,0,5,1,2,5,1,11
6947659,"low",1,0,1,0,0,2,0,1,2,0,12
6812855,"high",3,1,0,0,0,0,0,0,0,1,5
6845662,"medium",2,1,5,0,0,6,0,0,4,3,10
6843574,"medium",2,0,1,0,0,0,0,0,1,0,4
6837516,"low",1,0,0,0,0,2,0,0,1,1,10
6867126,"low",1,0,3,0,0,4,1,1,1,0,13
6828767,"low",1,0,2,0,0,1,0,0,2,0,4
6864485,"low",1,0,1,0,1,2,0,0,2,1,4
6933875,"low",1,1,0,0,0,1,0,0,1,0,5
6818057,"low",1,0,0,0,0,1,0,0,0,0,4
6861764,"medium",2,0,3,1,1,5,2,3,6,2,17
6918232,"low",1,0,2,0,0,3,1,2,3,1,11
6901891,"low",1,0,3,0,0,6,0,1,2,0,9
6913051,"medium",2,1,6,0,2,4,0,3,3,3,15
6819240,"medium",2,0,1,0,0,1,0,0,1,0,5
6863693,"low",1,2,3,0,2,8,0,1,6,3,22
6886901,"low",1,0,3,0,1,1,1,0,2,1,3
6914411,"low",1,0,0,0,0,0,0,0,0,0,0
6847045,"low",1,0,7,0,0,7,1,3,6,1,14
6850502,"low",1,0,1,0,0,0,0,0,1,0,3
6824154,"high",3,3,6,2,1,4,0,4,5,3,10
6905477,"medium",2,0,2,0,0,2,1,1,3,0,6
6829476,"low",1,1,2,1,0,3,0,0,2,2,10
6865536,"low",1,2,7,0,2,8,2,2,7,2,20
6871864,"medium",2,0,2,0,0,1,0,1,2,0,4
6923376,"medium",2,0,1,0,0,2,0,1,2,0,3
6857555,"medium",2,0,1,0,0,2,0,1,1,0,6
6816885,"low",1,2,3,0,0,2,1,1,5,4,11
6839839,"low",1,0,3,0,1,2,0,1,3,3,8
6880633,"low",1,0,0,0,0,0,0,0,0,0,1
6848034,"low",1,0,0,0,0,1,0,0,0,0,1
6903538,"low",1,0,0,0,0,0,0,0,1,0,0
6882908,"low",1,2,7,1,0,6,2,3,10,3,15
6946688,"low",1,1,1,0,1,2,1,0,2,1,12
6920035,"low",1,1,2,0,0,2,0,1,1,1,5
6901756,"low",1,2,3,0,0,2,1,1,5,4,13
6843265,"low",1,1,5,1,1,6,1,3,5,0,7
6935708,"medium",2,0,2,0,0,2,0,0,1,0,4
6834059,"high",3,1,4,1,0,5,0,2,3,0,9
6928433,"low",1,0,2,0,0,2,1,1,2,0,4
6828201,"low",1,0,4,0,0,5,0,3,6,0,7
6851330,"low",1,0,0,0,0,1,0,0,2,1,9
6898889,"low",1,1,7,0,1,6,1,4,7,1,11
6844840,"medium",2,0,2,0,0,2,0,1,2,0,3
6909901,"low",1,0,4,0,2,4,0,2,6,0,9
6912911,"low",1,1,3,2,2,5,2,1,1,2,10
6852003,"low",1,2,2,1,1,6,1,1,5,5,12
6892644,"low",1,0,1,0,0,3,0,0,3,1,12
6815989,"high",3,0,2,0,1,1,0,1,0,0,5
6920515,"low",1,1,4,0,0,2,0,1,2,1,6
6886343,"low",1,0,1,0,0,0,0,0,1,0,5
6927683,"low",1,0,0,0,0,0,0,0,1,1,4
6911308,"low",1,2,3,0,1,6,1,1,5,2,13
6829526,"low",1,2,8,1,1,7,3,5,5,1,14
6849386,"medium",2,0,0,0,0,0,0,0,0,0,1
6919100,"low",1,0,1,0,0,1,0,0,3,1,6
6925736,"high",3,1,2,0,2,2,1,1,3,3,10
6885048,"low",1,0,1,0,0,1,0,0,1,1,4
6947054,"low",1,2,0,1,0,1,0,1,4,3,12
6937243,"low",1,0,1,0,0,0,0,0,1,0,4
6917340,"low",1,0,0,0,0,0,0,0,0,0,1
6942030,"medium",2,1,6,1,0,3,0,1,4,3,5
6882557,"low",1,1,0,0,0,0,0,0,0,1,2
6852898,"low",1,1,6,0,1,8,2,2,9,3,15
6848167,"low",1,0,1,0,1,2,0,1,1,0,3
6910680,"low",1,0,1,0,0,2,0,0,3,0,4
6868120,"medium",2,2,3,1,2,1,1,2,2,3,11
6877391,"low",1,0,0,0,0,0,0,0,0,0,5
6828125,"low",1,2,0,0,1,0,1,0,0,1,1
6822316,"high",3,3,5,0,1,6,1,2,5,4,14
6858155,"low",1,2,1,2,0,1,0,1,1,1,2
6833905,"medium",2,0,3,1,1,3,1,2,1,1,6
6907901,"high",3,1,9,0,1,7,2,4,6,0,12
6858016,"low",1,0,1,0,0,0,0,0,1,0,4
6834195,"low",1,0,0,0,0,0,0,0,0,0,0
6928428,"low",1,0,1,0,0,1,0,0,1,0,1
6836362,"low",1,0,0,0,0,0,0,0,0,0,0
6897736,"low",1,0,5,0,0,6,1,2,5,0,13
6827241,"medium",2,1,1,0,0,1,0,0,1,1,2
6821236,"low",1,1,0,0,0,1,0,0,1,1,7
6924590,"low",1,1,2,0,1,3,0,1,3,2,9
6851558,"low",1,0,1,0,1,1,0,1,2,2,7
6864457,"low",1,1,4,1,0,2,1,2,2,0,11
6886465,"high",3,0,3,0,0,2,0,1,2,0,7
6939462,"low",1,0,1,0,0,0,0,0,0,0,1
6919103,"low",1,0,0,0,0,0,0,0,0,0,0
6947013,"low",1,0,2,0,0,0,0,0,1,1,1
6928729,"low",1,0,0,0,1,1,0,0,0,2,2
6835581,"medium",2,0,1,0,1,2,0,1,5,1,12
6926760,"low",1,1,2,0,1,2,0,2,3,1,8
7272800,"low",1,0,1,0,0,1,1,1,1,0,3
6929305,"low",1,0,5,0,0,5,1,3,4,0,14
6906149,"medium",2,2,3,0,0,5,1,1,4,1,14
6852902,"low",1,2,3,1,1,4,2,1,2,3,8
6825539,"medium",2,1,1,0,0,1,0,0,1,2,5
6860531,"low",1,0,1,0,0,2,1,1,2,1,7
6824649,"low",1,1,2,0,1,5,0,2,5,0,15
6847529,"low",1,1,7,0,2,5,0,2,6,2,18
6939134,"low",1,0,1,0,0,0,0,0,0,0,4
6841049,"low",1,1,4,0,0,6,0,3,5,1,9
6832833,"low",1,0,0,0,0,0,0,0,0,0,0
6901107,"low",1,0,0,1,0,1,0,0,2,0,7
6857018,"low",1,1,1,0,0,1,1,0,0,1,3
6885620,"medium",2,0,1,0,0,2,0,1,3,0,8
6852773,"medium",2,0,1,1,0,2,1,0,4,0,7
6888015,"low",1,0,2,1,0,3,0,2,2,0,13
6838405,"medium",2,1,3,0,1,5,0,3,3,2,11
6835646,"low",1,0,0,0,0,0,0,0,2,0,7
6931766,"low",1,1,4,0,0,9,0,3,5,1,17
6893384,"medium",2,2,7,0,2,5,3,2,6,4,17
6838925,"low",1,1,6,0,0,3,0,2,3,1,10
6871205,"low",1,1,0,0,0,0,0,0,0,0,3
6877075,"low",1,0,3,0,0,4,0,1,4,0,11
6817051,"high",3,0,0,0,0,3,0,0,1,1,7
6946163,"low",1,0,2,0,0,2,0,1,2,0,6
6940339,"medium",2,0,2,0,0,3,0,2,1,0,4
6823066,"high",3,0,4,0,1,5,0,0,4,1,11
6894942,"low",1,0,1,0,1,1,0,1,2,0,10
6901431,"low",1,1,0,0,0,1,0,0,1,1,6
6940223,"low",1,2,2,0,0,1,1,1,2,2,3
6939223,"low",1,1,3,0,0,3,0,3,4,0,6
6907897,"medium",2,0,2,0,0,3,0,1,4,0,9
6893320,"low",1,0,2,0,0,2,0,1,1,0,5
6887401,"low",1,0,4,0,0,3,0,2,3,1,13
6912593,"low",1,0,2,0,1,3,0,1,3,1,7
6845274,"medium",2,1,4,0,1,5,0,2,3,1,6
6850464,"medium",2,1,3,0,1,2,1,2,2,0,4
6942386,"medium",2,0,1,0,0,1,0,0,2,0,8
6865367,"low",1,0,1,0,2,0,2,0,2,1,6
6905702,"low",1,0,4,0,0,0,0,0,1,0,2
6899143,"low",1,0,6,0,0,3,1,3,4,1,12
6910218,"high",3,1,3,0,1,2,1,1,3,2,9
6884014,"low",1,2,6,2,0,4,0,4,8,2,18
6897113,"low",1,0,1,0,0,1,0,0,2,0,5
6881342,"medium",2,1,2,0,0,1,0,1,0,1,6
6914690,"low",1,0,0,0,0,0,0,0,0,0,0
6863259,"low",1,3,5,2,4,8,3,4,9,2,13
6842428,"medium",2,0,0,0,0,0,0,0,0,0,0
6832840,"low",1,1,3,0,1,3,0,1,2,1,9
6936899,"low",1,1,2,0,0,4,0,1,2,1,7
6865043,"low",1,0,1,0,0,0,0,0,1,0,3
6864228,"high",3,0,1,0,1,1,0,1,3,2,6
6926756,"medium",2,0,2,0,0,2,1,1,3,1,7
6871883,"medium",2,0,3,0,2,1,0,1,2,1,6
6812520,"medium",2,0,0,0,0,0,0,0,0,0,5
6878924,"medium",2,2,6,0,1,4,0,3,2,1,9
6909762,"low",1,1,0,0,0,0,0,0,0,0,4
6904309,"low",1,0,6,0,0,7,1,0,10,3,30
6857424,"low",1,0,1,0,0,1,0,0,4,1,7
6844177,"low",1,1,0,0,0,1,0,0,1,2,11
6927424,"medium",2,0,0,0,0,1,1,0,2,1,7
6946036,"high",3,0,0,0,0,0,0,0,0,1,2
6886905,"low",1,0,0,0,0,0,0,0,0,0,0
6839220,"medium",2,1,1,0,0,3,0,1,3,2,8
6899552,"low",1,2,2,0,0,4,1,2,1,3,12
6854948,"low",1,0,0,0,0,0,0,0,0,0,2
6841046,"low",1,1,2,0,1,2,0,1,2,2,5
6838007,"low",1,0,2,0,0,3,0,1,4,1,7
6911795,"high",3,0,1,1,1,1,1,1,4,1,6
6935390,"medium",2,0,3,1,0,5,0,2,4,1,14
6850059,"low",1,1,8,0,1,8,1,3,7,3,18
6871799,"low",1,0,2,0,0,0,0,0,1,0,2
6923488,"low",1,0,3,0,0,6,1,3,5,0,16
6861076,"low",1,0,0,0,0,0,0,0,0,0,0
