"listing_id","bedrooms","bathrooms","price","created_month","created_hour","weekend","interest_level","interest_level_num","time_ofday","clean_wordcount","numPh","numFeat","distance_city"
6930825,2,1,4095,"04","03",FALSE,"low",1,"00-06",60,7,7,0.0542707944605595
6841279,3,2,6500,"04","01",FALSE,"low",1,"00-06",195,9,0,0.0287150035935959
6826235,1,1,3250,"04","06",FALSE,"low",1,"00-06",26,4,10,0.00621254628795991
6937674,0,1,2400,"04","05",FALSE,"low",1,"00-06",82,6,1,0.0917001947183319
6941539,0,1,2400,"04","03",FALSE,"low",1,"00-06",102,4,14,0.0443332831107756
6824887,1,1,2750,"04","04",FALSE,"medium",2,"00-06",46,5,9,0.0605374204222536
6858087,0,1,3150,"04","02",FALSE,"low",1,"00-06",55,8,5,0.0217987676573705
6841336,1,1,2450,"04","01",FALSE,"low",1,"00-06",31,0,1,0.0954257576935108
6882496,0,1,2550,"04","03",TRUE,"low",1,"00-06",73,3,7,0.027217189630448
6812062,0,1,2575,"04","01",TRUE,"low",1,"00-06",24,0,4,0.0409979874064585
6879600,3,2,5000,"04","06",FALSE,"medium",2,"00-06",61,5,6,0.0470782313960467
6884482,4,1,3750,"04","11",TRUE,"low",1,"06-12",31,12,0,0.087115018058774
6891840,0,1,2900,"04","02",FALSE,"low",1,"00-06",38,4,4,0.0623433559521749
6939195,3,2,2995,"04","01",FALSE,"low",1,"00-06",83,11,6,0.105698468349264
6886157,0,1,2431,"04","02",TRUE,"high",3,"00-06",123,7,13,0.0288255354049248
6936900,2,1,3795,"04","03",FALSE,"low",1,"00-06",107,7,10,0.0320445457352771
6934085,1,1,3300,"04","16",FALSE,"medium",2,"12-18",38,7,17,0.042570123224859
6816434,2,1,2700,"04","05",TRUE,"low",1,"00-06",58,5,9,0.0017405721415696
6941972,2,1,3100,"04","04",FALSE,"low",1,"00-06",25,5,0,0.0788404947433751
6818970,0,1,3450,"04","03",TRUE,"low",1,"00-06",59,4,5,0.0249546547036909
6937551,0,1,2750,"04","05",FALSE,"low",1,"00-06",84,4,12,0.0542707944605595
6890761,3,1,1800,"04","04",FALSE,"high",3,"00-06",0,0,1,0.085633327223581
6896464,3,2,4500,"04","06",FALSE,"low",1,"00-06",49,4,8,0.0450686735036648
6900358,3,3,10000,"04","04",FALSE,"low",1,"00-06",72,7,7,0.0599194039638249
6909583,0,1,2740,"04","01",FALSE,"low",1,"00-06",21,0,3,0.0423887627960606
6936042,1,1,2585,"04","02",FALSE,"low",1,"00-06",42,5,6,0.0557770663568789
6880576,0,1,2300,"04","01",TRUE,"low",1,"00-06",38,5,1,0.0187869250113045
6897798,3,2,7250,"04","01",FALSE,"low",1,"00-06",40,6,5,0.0807590034075496
6940951,4,2,6100,"04","03",FALSE,"low",1,"00-06",123,6,6,0.00388828128869512
6917876,0,1,2395,"04","02",TRUE,"low",1,"00-06",53,4,7,0.0088100426434864
6941668,3,2,3595,"04","04",FALSE,"low",1,"00-06",99,3,8,0.0960555971892311
6813560,2,1,3450,"04","02",TRUE,"low",1,"00-06",135,6,10,0.0774457507638778
6912626,4,2,7600,"04","05",FALSE,"low",1,"00-06",38,8,0,0.0221802788841859
6832456,2,2,4995,"04","06",FALSE,"low",1,"00-06",64,6,7,0.0612786270357032
6877761,1,1,1650,"04","04",FALSE,"medium",2,"00-06",68,9,0,0.220422930548024
6813666,0,1,2260,"04","02",TRUE,"medium",2,"00-06",47,4,5,0.0741758631320231
6822498,0,1,2350,"04","20",FALSE,"low",1,"18-23",151,5,3,0.0882687214781056
6849621,4,3,5500,"04","05",TRUE,"medium",2,"00-06",62,6,10,0.0542707944605595
6888350,2,1,3795,"04","01",FALSE,"low",1,"00-06",0,0,3,0.0182443923269669
6868079,2,2,5350,"04","06",FALSE,"low",1,"00-06",30,5,7,0.0891452174341343
6930088,0,0,2400,"04","02",FALSE,"low",1,"00-06",103,21,3,0.0777723177704029
6923985,1,1,2943,"04","01",FALSE,"low",1,"00-06",0,0,6,0.0551598061216682
6931825,4,2,6200,"04","05",FALSE,"medium",2,"00-06",123,8,10,0.0399936728918448
6919007,3,2,5995,"04","03",TRUE,"low",1,"00-06",98,10,13,0.0520848708492173
6898006,1,1,2925,"04","01",FALSE,"low",1,"00-06",55,10,4,0.0417122407858853
6920711,2,1,3150,"04","05",TRUE,"low",1,"00-06",38,4,4,0.0536390716864107
6921559,2,1,3595,"04","02",FALSE,"low",1,"00-06",66,4,6,0.0418872132204985
6897658,0,1,1400,"04","01",FALSE,"medium",2,"00-06",46,4,1,0.163789653126752
6945007,0,1,3850,"04","02",TRUE,"low",1,"00-06",55,5,4,0.0268593136803613
6818041,0,1,2695,"04","02",TRUE,"low",1,"00-06",41,4,4,0.0662899450247122
6822054,1,1,1800,"04","07",FALSE,"low",1,"06-12",38,2,2,0.171879200170884
6907223,2,1,3100,"04","05",FALSE,"low",1,"00-06",61,5,13,0.0304182345210857
6884386,3,1,3200,"04","05",TRUE,"medium",2,"00-06",114,5,8,0.00564535662116117
6942391,2,1,3000,"04","05",FALSE,"low",1,"00-06",49,3,2,0.0314738274027837
6851493,0,1,2800,"04","02",TRUE,"low",1,"00-06",94,7,5,0.0409979874064585
6912140,2,1,3000,"04","04",FALSE,"high",3,"00-06",115,8,12,0.0598357664894471
6929404,1,1,2450,"04","02",FALSE,"medium",2,"00-06",44,5,1,0.0759186403420136
6845375,1,1,2400,"04","06",FALSE,"medium",2,"00-06",114,7,5,0.0859411328257877
6877239,0,1,2400,"04","04",FALSE,"low",1,"00-06",100,5,7,0.0465958932887851
6825174,1,1,2640,"04","04",FALSE,"low",1,"00-06",89,7,12,0.0598357664894471
6881417,0,1,2450,"04","02",TRUE,"low",1,"00-06",27,4,2,0.0589271045562231
6889015,0,1,2550,"04","02",FALSE,"medium",2,"00-06",210,5,11,0.0487133783613918
6877645,2,1,3028,"04","04",FALSE,"low",1,"00-06",70,4,0,0.0121800833896967
6828443,1,1,4650,"04","02",FALSE,"medium",2,"00-06",72,6,7,0.068348353684491
6813255,3,1,1800,"04","02",TRUE,"high",3,"00-06",87,5,1,0.100871865311301
6943566,1,1,2595,"04","06",FALSE,"medium",2,"00-06",55,5,6,0.090769939690298
6827909,0,1,3200,"04","01",FALSE,"low",1,"00-06",21,0,5,0.0638387029268285
6846577,1,1,3095,"04","01",TRUE,"low",1,"00-06",25,5,4,0.0263086223770895
6834490,1,1,1670,"04","13",FALSE,"low",1,"12-18",70,1,6,3.37126824144437
6821876,1,1,3800,"04","04",FALSE,"low",1,"00-06",99,4,3,0.0335832397391915
6916081,2,2,6800,"04","03",TRUE,"low",1,"00-06",65,5,3,0.0103832977121834
6919850,1,1,2675,"04","04",TRUE,"medium",2,"00-06",112,5,8,0.00825563755139949
6855005,0,1,2925,"04","02",FALSE,"low",1,"00-06",59,4,4,0.0260434903839674
6888926,1,1,3495,"04","02",FALSE,"low",1,"00-06",57,6,13,0.0318494017428946
6881792,2,1,3150,"04","02",TRUE,"low",1,"00-06",29,3,5,0.0750172716871259
6902392,0,1,2300,"04","06",FALSE,"medium",2,"00-06",33,7,14,0.0446918604600402
6931325,1,0,3762,"04","04",FALSE,"low",1,"00-06",38,4,1,0.0503888869829405
6850679,0,1,2395,"04","01",TRUE,"low",1,"00-06",11,2,3,0.0204540003759595
6891103,2,1,3103,"04","14",FALSE,"medium",2,"12-18",110,12,7,0.00743578989617578
6834698,0,1,2500,"04","16",FALSE,"medium",2,"12-18",23,3,3,0.0376140033947429
6856331,1,1,3030,"04","05",FALSE,"low",1,"00-06",84,8,17,0.0446918604600402
6932611,3,2,5782,"04","06",FALSE,"low",1,"00-06",69,10,8,0.0894759784041534
6892723,1,1,2395,"04","02",FALSE,"low",1,"00-06",20,6,6,0.096810209747628
6918248,1,1,2800,"04","02",TRUE,"medium",2,"00-06",60,4,7,0.0864723155199409
6918497,1,1,2995,"04","02",TRUE,"high",3,"00-06",86,7,19,0.0288255354049248
6930699,0,1,2495,"04","03",FALSE,"low",1,"00-06",146,9,12,0.0606515882016276
6873072,1,1,5000,"04","05",FALSE,"low",1,"00-06",69,3,4,0.0679956428852627
6907617,0,1,2150,"04","05",FALSE,"medium",2,"00-06",68,6,6,0.0376764052343093
6904019,4,2,30000,"04","01",FALSE,"low",1,"00-06",324,17,12,0.0291637077783293
6875669,2,2,5695,"04","02",FALSE,"low",1,"00-06",61,6,8,0.0762885722200925
6889294,1,1,4333,"04","02",FALSE,"medium",2,"00-06",156,7,13,0.0271132154378621
6889302,2,1,3900,"04","02",FALSE,"low",1,"00-06",72,5,6,0.0439586331837145
6844198,3,1,3400,"04","04",FALSE,"high",3,"00-06",67,12,12,0.0361583955863645
6828239,2,1,2850,"04","01",FALSE,"low",1,"00-06",49,4,3,0.0718889056209667
6901767,3,2,5195,"04","06",FALSE,"low",1,"00-06",50,8,11,0.0435725954170752
6921608,1,1,3500,"04","02",FALSE,"low",1,"00-06",51,4,9,0.0853722186157808
6825299,2,1,4500,"04","05",FALSE,"low",1,"00-06",33,6,10,0.0853722186157808
6948258,1,1,2300,"04","06",TRUE,"medium",2,"00-06",67,5,4,0.0372511977173862
6943233,0,1,2200,"04","06",FALSE,"medium",2,"00-06",74,4,3,0.0864108968324011
6860489,1,1,3275,"04","05",FALSE,"low",1,"00-06",93,5,10,0.00819654630805407
6871682,1,1,401,"04","03",FALSE,"low",1,"00-06",73,7,7,0.080660101235863
6866854,2,1,3445,"04","05",FALSE,"medium",2,"00-06",72,3,2,0.0263228351698715
6893676,2,1,2100,"04","03",FALSE,"high",3,"00-06",13,7,1,0.119440800028208
6922226,2,1,3000,"04","02",FALSE,"medium",2,"00-06",19,5,1,0.0374715405525334
6816223,1,1,3250,"04","05",TRUE,"low",1,"00-06",75,5,10,0.0438277655303084
6812004,1,1,3325,"04","01",TRUE,"low",1,"00-06",45,5,5,0.0304182345210857
6889642,2,1,2199,"04","03",FALSE,"medium",2,"00-06",136,7,2,0.0728808151119413
6877026,2,1,2625,"04","04",FALSE,"medium",2,"00-06",44,6,3,0.0642209989908245
6873203,2,1,4200,"04","05",FALSE,"low",1,"00-06",85,7,5,0.0439586331837145
6841369,1,1,4225,"04","01",FALSE,"low",1,"00-06",34,0,3,0.0236972148443666
6866770,1,1,2350,"04","05",FALSE,"low",1,"00-06",0,0,4,0.0705294747703401
6902653,2,2,6195,"04","06",FALSE,"low",1,"00-06",36,4,12,0.011776919435057
6864704,3,1,3400,"04","03",FALSE,"low",1,"00-06",0,1,4,0.0637712213414498
6825768,2,1,2800,"04","05",FALSE,"low",1,"00-06",34,4,7,0.0427379977465012
6828568,0,1,2425,"04","02",FALSE,"medium",2,"00-06",71,5,8,0.0438921196956831
6874326,2,1,2595,"04","17",FALSE,"high",3,"12-18",75,3,3,0.0427367395969737
6880660,1,1,2395,"04","01",TRUE,"low",1,"00-06",11,0,1,0.0676630708095688
6906661,0,1,2800,"04","05",FALSE,"low",1,"00-06",0,0,4,0.0293714421058918
6920650,2,1,2600,"04","04",TRUE,"low",1,"00-06",0,0,3,0.0468780329299372
6882323,3,2,2350,"04","02",TRUE,"high",3,"00-06",39,6,7,0.205474362029385
6926775,1,1,3595,"04","05",FALSE,"low",1,"00-06",170,11,11,0.0382335241820579
6835519,1,1,2600,"04","20",FALSE,"medium",2,"18-23",55,6,4,0.099597038868528
6883649,0,1,2700,"04","04",TRUE,"high",3,"00-06",85,7,7,0.04320940072924
6844454,1,1,5000,"04","05",FALSE,"low",1,"00-06",69,3,4,0.0679956428852627
6840703,3,2,3300,"04","13",FALSE,"low",1,"12-18",143,12,5,0.0714192554664391
6866744,1,2,5395,"04","05",FALSE,"low",1,"00-06",0,0,2,0.0316207089006536
6863642,2,2,7495,"04","02",FALSE,"low",1,"00-06",173,10,7,0.0684701690620091
6894629,2,1,2895,"04","04",FALSE,"low",1,"00-06",0,11,5,0.156230181627564
6894177,3,1,2795,"04","03",FALSE,"low",1,"00-06",110,5,3,0.141159486154416
6939256,2,1,2250,"04","01",FALSE,"low",1,"00-06",134,2,0,0.179062032858401
6947068,0,1,1950,"04","04",TRUE,"low",1,"00-06",0,11,5,0.156230181627564
6925681,3,1,5000,"04","03",FALSE,"low",1,"00-06",93,5,16,0.0567580205026514
6830808,2,1,4695,"04","04",FALSE,"low",1,"00-06",0,0,2,0.0159322694987325
6876957,3,1,3995,"04","03",FALSE,"low",1,"00-06",48,8,6,0.0945859845398891
6899883,2,1,3950,"04","03",FALSE,"low",1,"00-06",140,6,3,0.0160559973648453
6917663,2,1,2400,"04","01",TRUE,"low",1,"00-06",27,7,0,0.146242801024125
6855450,3,2,6150,"04","02",FALSE,"medium",2,"00-06",58,10,7,0.0405411969653094
6907900,2,2,5990,"04","06",FALSE,"low",1,"00-06",89,6,9,0.0486852822871555
6863399,0,1,2900,"04","01",FALSE,"low",1,"00-06",30,3,1,0.058971312104956
6814609,1,1,2450,"04","03",TRUE,"low",1,"00-06",60,5,4,0.0654298551991411
6859290,0,1,1950,"04","03",FALSE,"low",1,"00-06",18,4,3,0.0872950832027723
6894303,1,1,1450,"04","03",FALSE,"medium",2,"00-06",13,1,2,0.19656894849233
6850964,1,1,4800,"04","01",TRUE,"low",1,"00-06",22,0,5,0.0227080327501065
6839533,0,1,2100,"04","05",FALSE,"low",1,"00-06",85,5,5,0.0508858576755852
6869345,0,1,1500,"04","01",FALSE,"low",1,"00-06",59,6,2,0.121370619061533
6930170,3,2,6200,"04","02",FALSE,"high",3,"00-06",8,8,2,0.0294683275972679
6818324,2,1,3650,"04","02",TRUE,"medium",2,"00-06",70,6,11,0.0334238856415556
6889828,1,1,2300,"04","03",FALSE,"medium",2,"00-06",0,5,1,0.0463157926778795
6864175,3,1,3600,"04","02",FALSE,"high",3,"00-06",96,5,11,0.00959407167889921
6913453,1,1,2950,"04","06",FALSE,"low",1,"00-06",21,5,2,0.0886718367430109
6919605,2,1,2700,"04","03",TRUE,"low",1,"00-06",0,0,2,0.0505377113785353
6837723,0,1,2695,"04","02",FALSE,"low",1,"00-06",68,6,5,0.0549463160856087
6876805,0,1,1700,"04","03",FALSE,"low",1,"00-06",111,5,6,0.121930767451776
7558642,0,1,2700,"04","12",TRUE,"low",1,"06-12",35,9,7,0.00834819090462355
6825534,1,1,4000,"04","05",FALSE,"low",1,"00-06",88,5,12,0.0838325327744562
6922116,3,3,11000,"04","02",FALSE,"low",1,"00-06",88,5,12,0.0838325327744562
6923282,1,1,3100,"04","13",FALSE,"low",1,"12-18",90,6,7,0.00790285463487368
6824588,2,1,2950,"04","03",FALSE,"medium",2,"00-06",37,4,0,0.0802822487937409
6811973,1,1,2745,"04","23",FALSE,"medium",2,"18-23",91,5,7,0.0872520331647353
6932621,2,1,3400,"04","06",FALSE,"high",3,"00-06",147,5,12,0.0270266644516208
6910476,2,1,3097,"04","02",FALSE,"medium",2,"00-06",88,7,9,0.045328008685358
6826738,1,1,3050,"04","06",FALSE,"low",1,"00-06",85,5,9,0.00621254628795991
6904150,2,2,9080,"04","02",FALSE,"low",1,"00-06",29,8,3,0.0554498331050651
6879683,2,1,3550,"04","06",FALSE,"low",1,"00-06",32,5,1,0.0289856952888808
6853490,1,1,2300,"04","05",TRUE,"medium",2,"00-06",11,6,4,0.0264416435075464
6821142,2,2,4500,"04","03",FALSE,"low",1,"00-06",65,12,6,0.0835714009178939
6855591,3,1,4390,"04","03",FALSE,"low",1,"00-06",90,5,8,0.0399936728918448
6947659,0,1,2100,"04","05",TRUE,"low",1,"00-06",68,3,6,0.0733564198375337
6812855,0,1,2200,"04","02",TRUE,"high",3,"00-06",28,5,9,0.0454431333798612
6845662,3,1,3999,"04","13",FALSE,"medium",2,"12-18",55,5,4,0.0993782145713054
6843574,0,1,1900,"04","04",FALSE,"medium",2,"00-06",26,4,4,0.0858972619550866
6837516,1,1,3795,"04","02",FALSE,"low",1,"00-06",66,5,10,0.0264896434740092
6867126,2,2,9000,"04","05",FALSE,"low",1,"00-06",96,1,13,0.0267203374114211
6828767,3,2,6495,"04","02",FALSE,"low",1,"00-06",53,7,2,0.02564452556356
6864485,0,1,2650,"04","02",FALSE,"low",1,"00-06",39,4,5,0.0531901961961041
6933875,2,2,4995,"04","12",FALSE,"low",1,"06-12",45,3,5,0.033911701688058
6818057,0,1,3375,"04","02",TRUE,"low",1,"00-06",28,4,2,0.040687507559202
6861764,3,2,5257,"04","06",FALSE,"medium",2,"00-06",120,6,10,0.0561782549691596
6918232,3,1,3450,"04","02",TRUE,"low",1,"00-06",60,4,6,0.00930572035793239
6901891,0,1,2700,"04","06",FALSE,"low",1,"00-06",66,2,4,0.0319892621262207
6913051,1,1,4120,"04","05",FALSE,"medium",2,"00-06",114,6,12,0.0477346988194107
6819240,0,1,1750,"04","03",TRUE,"medium",2,"00-06",45,5,3,0.0636467808406666
6863693,1,1,4425,"04","02",FALSE,"low",1,"00-06",152,8,15,0.00959407167889921
6886901,0,1,2200,"04","03",TRUE,"low",1,"00-06",31,3,5,0.0425087333542192
6914411,1,1,2800,"04","01",TRUE,"low",1,"00-06",0,0,2,0.0262295007840391
6847045,1,1,3790,"04","02",TRUE,"low",1,"00-06",74,3,6,0.0758564559637531
6850502,2,1,3800,"04","13",TRUE,"low",1,"12-18",47,5,2,0.059134255989064
6824154,4,1,6295,"04","03",FALSE,"high",3,"00-06",119,4,8,0.0323023632476025
6905477,3,1,3625,"04","03",FALSE,"medium",2,"00-06",47,7,0,0.0104308030074385
6829476,3,2,4425,"04","03",FALSE,"low",1,"00-06",88,8,10,0.0843257369453674
6865536,2,2,4514,"04","03",FALSE,"low",1,"00-06",128,8,11,0.0317969166961245
6871864,1,1,1925,"04","03",FALSE,"medium",2,"00-06",26,3,0,0.0527057428690666
6923376,2,1,2400,"04","14",FALSE,"medium",2,"12-18",9,4,0,0.0856072163510769
6857555,2,1,2099,"04","02",FALSE,"medium",2,"00-06",42,8,0,0.101674691793881
6816885,2,1,3605,"04","06",TRUE,"low",1,"00-06",126,4,8,0.0512712292751035
6839839,1,1,2500,"04","06",FALSE,"low",1,"00-06",49,3,10,0.156230181627564
6880633,0,1,1850,"04","01",TRUE,"low",1,"00-06",17,4,3,0.0649232614043695
6848034,0,1,1500,"04","03",TRUE,"low",1,"00-06",20,12,0,0.108788124679952
6903538,3,1,2500,"04","01",FALSE,"low",1,"00-06",28,7,1,0.171852514358618
6882908,2,1,5711,"04","03",TRUE,"low",1,"00-06",97,4,11,0.0568800880043259
6946688,1,1,2525,"04","03",TRUE,"low",1,"00-06",106,20,3,0.0447245180117107
6920035,1,1,3550,"04","04",TRUE,"low",1,"00-06",58,3,8,0.0718806378058765
6901756,2,1,3600,"04","06",FALSE,"low",1,"00-06",131,4,6,0.0512712292751035
6843265,2,1,1900,"04","03",FALSE,"low",1,"00-06",62,7,7,0.127836125611581
6935708,2,2,6000,"04","02",FALSE,"medium",2,"00-06",26,12,15,0.0377315604153843
6834059,3,1,3400,"04","07",FALSE,"high",3,"06-12",64,6,1,0.0813903336482862
6928433,2,1,2995,"04","01",FALSE,"low",1,"00-06",66,4,2,0.0888059720479392
6828201,1,1,4853,"04","01",FALSE,"low",1,"00-06",64,7,1,0.0182541718897396
6851330,1,1,4295,"04","02",TRUE,"low",1,"00-06",63,3,6,0.0228175759312812
6898889,0,1,2500,"04","02",FALSE,"low",1,"00-06",90,7,11,0.0561782549691596
6844840,0,1,1800,"04","05",FALSE,"medium",2,"00-06",32,5,2,0.0847820137256654
6909901,1,1,4190,"04","02",FALSE,"low",1,"00-06",62,5,0,0.00439033613520037
6912911,0,1,2100,"04","05",FALSE,"low",1,"00-06",65,3,3,0.0818462310151166
6852003,0,1,2625,"04","03",TRUE,"low",1,"00-06",116,5,11,0.0487133783613918
6892644,0,1,2500,"04","02",FALSE,"low",1,"00-06",83,8,14,0.0446918604600402
6815989,1,1,1700,"04","05",TRUE,"high",3,"00-06",58,5,4,0.092028637887234
6920515,2,1,3800,"04","04",TRUE,"low",1,"00-06",76,3,1,0.0570113356393263
6886343,2,2,4950,"04","02",TRUE,"low",1,"00-06",35,6,6,0.0332057361216444
6927683,0,1,2395,"04","05",FALSE,"low",1,"00-06",55,4,2,0.081278449858378
6911308,3,1,3500,"04","03",FALSE,"low",1,"00-06",96,4,10,0.0101558894923059
6829526,3,1,4700,"04","03",FALSE,"low",1,"00-06",79,7,12,0.0414509166530697
6849386,3,2,3599,"04","04",TRUE,"medium",2,"00-06",12,9,2,0.05634585318708
6919100,2,1,2595,"04","03",TRUE,"low",1,"00-06",54,13,7,0.141710806614671
6925736,0,1,2000,"04","03",FALSE,"high",3,"00-06",73,4,5,0.0829892520232578
6885048,2,1,3795,"04","01",TRUE,"low",1,"00-06",34,0,2,0.0228545494678915
6947054,3,2,5600,"04","04",TRUE,"low",1,"00-06",71,5,15,0.045474881983138
6937243,1,1,4600,"04","04",FALSE,"low",1,"00-06",15,5,3,0.0208546371673038
6917340,0,1,2100,"04","01",TRUE,"low",1,"00-06",7,0,0,0.0892500956379339
6942030,2,1,2500,"04","04",FALSE,"medium",2,"00-06",100,4,0,0.0268658324155426
6882557,1,0,2750,"04","03",TRUE,"low",1,"00-06",11,4,0,0.0182120430314668
6852898,1,1,3500,"04","04",TRUE,"low",1,"00-06",154,8,9,0.0465958932887851
6848167,0,1,1790,"04","03",TRUE,"low",1,"00-06",33,4,3,0.0571203246785255
6910680,2,1,2950,"04","02",FALSE,"low",1,"00-06",22,7,0,0.0364759629260213
6868120,3,1,4195,"04","06",FALSE,"medium",2,"00-06",87,3,5,0.0104308030074385
6877391,1,1,3625,"04","04",FALSE,"low",1,"00-06",36,8,3,0.0243251834809095
6828125,0,1,2150,"04","01",FALSE,"low",1,"00-06",20,0,2,0.0873327060807156
6822316,4,2,6750,"04","14",FALSE,"high",3,"12-18",119,7,6,0.00329747045172472
6858155,0,1,1925,"04","02",FALSE,"low",1,"00-06",54,4,3,0.0817166079287479
6833905,1,1,2360,"04","07",FALSE,"medium",2,"06-12",66,6,4,0.0209215766944043
6907901,2,1,2200,"04","06",FALSE,"high",3,"00-06",57,4,3,0.0110449441546824
6858016,2,1,3000,"04","02",FALSE,"low",1,"00-06",13,6,4,0.0553694906187491
6834195,2,1,2400,"04","08",FALSE,"low",1,"06-12",0,7,1,0.0772151292907134
6928428,2,1,3095,"04","01",FALSE,"low",1,"00-06",25,4,1,0.0775012814821812
6836362,1,1,3000,"04","01",FALSE,"low",1,"00-06",0,0,9,0.0925378229232765
6897736,0,1,3495,"04","01",FALSE,"low",1,"00-06",98,6,2,0.011776919435057
6827241,2,1,2499,"04","15",FALSE,"medium",2,"12-18",27,5,3,0.0299079864146597
6821236,0,1,2475,"04","03",FALSE,"low",1,"00-06",64,1,10,0.0125238361287573
6924590,1,1,3046,"04","02",FALSE,"low",1,"00-06",91,7,8,0.041475254687341
6851558,2,2,9500,"04","02",TRUE,"low",1,"00-06",94,8,9,0.0699269253676982
6864457,1,1,3150,"04","02",FALSE,"low",1,"00-06",101,5,10,0.0921987018963917
6886465,2,1,1850,"04","02",TRUE,"high",3,"00-06",45,7,1,0.109080341269081
6939462,1,1,2995,"04","01",FALSE,"low",1,"00-06",10,0,1,0.0728736577329532
6919103,1,1,3260,"04","03",TRUE,"low",1,"00-06",0,32,2,0.0368218863093715
6947013,0,1,2100,"04","04",TRUE,"low",1,"00-06",55,4,2,0.0582360708786192
6928729,3,2,5090,"04","01",FALSE,"low",1,"00-06",20,5,4,0.0891452174341343
6835581,3,1,3750,"04","01",FALSE,"medium",2,"00-06",93,7,0,0.0606509824436509
6926760,3,2,5355,"04","05",FALSE,"low",1,"00-06",68,4,9,0.0490960168586011
7272800,1,1,2300,"04","17",TRUE,"low",1,"12-18",38,7,0,4.44002252302668e-05
6929305,1,2,5095,"04","02",FALSE,"low",1,"00-06",78,4,6,0.0758564559637531
6906149,2,1,3160,"04","04",FALSE,"medium",2,"00-06",124,8,16,0.0446918604600402
6852902,1,1,2789,"04","04",TRUE,"low",1,"00-06",80,2,2,0.0226188751130512
6825539,0,1,2300,"04","05",FALSE,"medium",2,"00-06",30,3,6,0.0291677810499915
6860531,0,1,1895,"04","05",FALSE,"low",1,"00-06",51,4,3,0.0814289520464336
6824649,2,1,1795,"04","03",FALSE,"low",1,"00-06",97,9,5,0.179252589748042
6847529,0,1,2350,"04","02",TRUE,"low",1,"00-06",113,10,13,0.072902531858508
6939134,2,1,3350,"04","20",FALSE,"low",1,"18-23",40,5,4,0.0989478890698551
6841049,1,1,2500,"04","21",FALSE,"low",1,"18-23",55,4,2,0.0471639494887823
6832833,0,1,2386,"04","07",FALSE,"low",1,"06-12",0,2,2,0.0686044668471351
6901107,2,1,4000,"04","05",FALSE,"low",1,"00-06",69,11,6,0.0766822945104027
6857018,3,1,2950,"04","01",FALSE,"low",1,"00-06",28,0,1,0.0971605278463419
6885620,0,1,2250,"04","01",TRUE,"medium",2,"00-06",41,3,6,0.0404111312806281
6852773,3,1,3941,"04","04",TRUE,"medium",2,"00-06",41,9,1,0.0104308030074385
6888015,1,1,3600,"04","05",TRUE,"low",1,"00-06",89,4,3,0.0703329417227847
6838405,2,1,3050,"04","03",FALSE,"medium",2,"00-06",89,4,8,0.0890643739739964
6835646,1,1,3175,"04","01",FALSE,"low",1,"00-06",47,5,4,0.0450686735036648
6931766,3,2,5000,"04","05",FALSE,"low",1,"00-06",116,6,8,0.00443291229103959
6893384,1,1,3200,"04","03",FALSE,"medium",2,"00-06",145,5,4,0.00560477933375146
6838925,0,1,1850,"04","03",FALSE,"low",1,"00-06",87,6,3,0.064793003876804
6871205,3,1,4000,"04","03",FALSE,"low",1,"00-06",27,15,3,0.0989804908624911
6877075,2,1,2850,"04","04",FALSE,"low",1,"00-06",81,5,1,0.0694956350527163
6817051,0,1,2500,"04","04",TRUE,"high",3,"00-06",53,5,3,0.0723433710258252
6946163,0,1,3790,"04","03",TRUE,"low",1,"00-06",29,4,4,0.034738484586694
6940339,0,1,1950,"04","02",FALSE,"medium",2,"00-06",33,3,3,0.0801585438451847
6823066,2,1,2395,"04","02",FALSE,"high",3,"00-06",129,26,4,0.0193485935246032
6894942,0,1,2375,"04","05",FALSE,"low",1,"00-06",66,3,0,0.0865127801621225
6901431,3,1,3850,"04","05",FALSE,"low",1,"00-06",74,8,6,0.0871845438789529
6940223,1,1,2650,"04","02",FALSE,"low",1,"00-06",42,4,3,0.0809888874561203
6939223,1,1,1900,"04","01",FALSE,"low",1,"00-06",51,1,1,0.0886927378728339
6907897,3,1,3495,"04","06",FALSE,"medium",2,"00-06",50,4,3,0.0586331652853593
6893320,1,1,2050,"04","03",FALSE,"low",1,"00-06",30,8,1,0.0882333407016864
6887401,1,1,2950,"04","03",TRUE,"low",1,"00-06",67,6,6,0.049795557345813
6912593,3,1,4500,"04","04",FALSE,"low",1,"00-06",72,12,8,0.130501006246617
6845274,4,2,5500,"04","06",FALSE,"medium",2,"00-06",48,7,15,0.0388886897616794
6850464,1,1,2150,"04","12",TRUE,"medium",2,"06-12",33,5,6,0.0638478045932682
6942386,4,2,5900,"04","05",FALSE,"medium",2,"00-06",72,12,0,0.0257162429483807
6865367,1,1,2800,"04","03",FALSE,"low",1,"00-06",80,10,5,0.0713011449513974
6905702,2,1,2600,"04","03",FALSE,"low",1,"00-06",21,5,0,0.0719555357938469
6899143,0,1,3371,"04","02",FALSE,"low",1,"00-06",95,7,7,0.0353734953231922
6910218,4,2,5595,"04","02",FALSE,"high",3,"00-06",94,7,12,0.00825212041720071
6884014,4,2,3995,"04","04",TRUE,"low",1,"00-06",136,8,3,0.153160203027354
6897113,1,1,3949,"04","16",FALSE,"low",1,"12-18",36,4,6,0.0110292661306141
6881342,0,1,2300,"04","02",TRUE,"medium",2,"00-06",42,4,7,0.045920106613334
